settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
12395580393	17.07.2026 07:06:34 UTC	31.07.2026 07:06:35 UTC	02.08.2026 07:06:35 UTC	212118.95	AUD																		
12395580393						Order	249-3364825-5895055	249-3364825-5895055		U2w85ZpVN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:26:32 UTC	15316411201485			BIO-S000004059_AU	1	
12395580393						Order	249-3364825-5895055	249-3364825-5895055		U2w85ZpVN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:26:32 UTC	15316411201485			BIO-S000004059_AU	1	
12395580393						Order	249-3364825-5895055	249-3364825-5895055		U2w85ZpVN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 07:26:32 UTC	15316411201485			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	503-8743745-3060622	503-8743745-3060622		UQLfSkpQN	Amazon.com.au	ItemPrice	Principal	26.39	AFN	17.07.2026	17.07.2026 08:39:45 UTC	15321262121485			BIO-S956138845_AU	1	
12395580393						Order	503-8743745-3060622	503-8743745-3060622		UQLfSkpQN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 08:39:45 UTC	15321262121485			BIO-S956138845_AU	1	
12395580393						Order	249-4610248-0034261	249-4610248-0034261		UpfjSPR1N	Amazon.com.au	ItemPrice	Principal	26.39	AFN	17.07.2026	17.07.2026 08:35:36 UTC	15323960974405			BIO-S956138845_AU	1	
12395580393						Order	249-4610248-0034261	249-4610248-0034261		UpfjSPR1N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 08:35:36 UTC	15323960974405			BIO-S956138845_AU	1	
12395580393						Order	249-4521769-3864654	249-4521769-3864654		UrLFBKnGN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:06:35 UTC	15317114301485			BIO-S000004059_AU	1	
12395580393						Order	249-4521769-3864654	249-4521769-3864654		UrLFBKnGN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:06:35 UTC	15317114301485			BIO-S000004059_AU	1	
12395580393						Order	249-9761378-9663042	249-9761378-9663042		UZ1xJ2pwN	Amazon.com.au	ItemPrice	Principal	21.62	AFN	17.07.2026	17.07.2026 07:41:48 UTC	15324147155765			BDPRM004WAEN1A	1	
12395580393						Order	249-9761378-9663042	249-9761378-9663042		UZ1xJ2pwN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:41:48 UTC	15324147155765			BDPRM004WAEN1A	1	
12395580393						Order	249-5009225-1030234	249-5009225-1030234		U5S6vQpPN	Amazon.com.au	ItemPrice	Principal	21.62	AFN	17.07.2026	17.07.2026 08:34:12 UTC	15322913224445			BDPRM004WAEN1A	1	
12395580393						Order	249-5009225-1030234	249-5009225-1030234		U5S6vQpPN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:34:12 UTC	15322913224445			BDPRM004WAEN1A	1	
12395580393						Order	249-1280553-7667819	249-1280553-7667819		U2ZnMmpSN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:54:33 UTC	15324172563125			BIO-S000004059_AU	1	
12395580393						Order	249-1280553-7667819	249-1280553-7667819		U2ZnMmpSN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:54:33 UTC	15324172563125			BIO-S000004059_AU	1	
12395580393						Order	249-3301882-2239821	249-3301882-2239821		UjXMPFphN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:20:19 UTC	15324975009245			BIO-S000004059_AU	1	
12395580393						Order	249-3301882-2239821	249-3301882-2239821		UjXMPFphN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:20:19 UTC	15324975009245			BIO-S000004059_AU	1	
12395580393						Order	249-8848097-0781452	249-8848097-0781452		U84ywdpkN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:36:09 UTC	15322289408725			BIO-S000004059_AU	1	
12395580393						Order	249-8848097-0781452	249-8848097-0781452		U84ywdpkN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:36:09 UTC	15322289408725			BIO-S000004059_AU	1	
12395580393						Order	250-0945643-0015030	250-0945643-0015030		UjBrWXnRN	Amazon.com.au	ItemPrice	Principal	22.47	AFN	17.07.2026	17.07.2026 08:02:57 UTC	15320775716725			BIO-S000004485_AUS	1	
12395580393						Order	250-0945643-0015030	250-0945643-0015030		UjBrWXnRN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 08:02:57 UTC	15320775716725			BIO-S000004485_AUS	1	
12395580393						Order	503-0131404-4871858	503-0131404-4871858		U2VkGBpGN	Amazon.com.au	ItemPrice	Principal	21.62	AFN	17.07.2026	17.07.2026 08:21:36 UTC	15320260475045			BDPRM004WAEN1A	1	
12395580393						Order	503-0131404-4871858	503-0131404-4871858		U2VkGBpGN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:21:36 UTC	15320260475045			BDPRM004WAEN1A	1	
12395580393						Order	249-5058441-7243019	249-5058441-7243019		UFwp7Sp6N	Amazon.com.au	ItemPrice	Principal	24.79	AFN	17.07.2026	17.07.2026 07:33:32 UTC	15323578569125			BIO-S000004224_AU	1	
12395580393						Order	249-5058441-7243019	249-5058441-7243019		UFwp7Sp6N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 07:33:32 UTC	15323578569125			BIO-S000004224_AU	1	
12395580393						Order	249-9038390-5726224	249-9038390-5726224		U8NSyqpXN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:13:02 UTC	15320978824565			BIO-S000004059_AU	1	
12395580393						Order	249-9038390-5726224	249-9038390-5726224		U8NSyqpXN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:13:02 UTC	15320978824565			BIO-S000004059_AU	1	
12395580393						Order	249-9038390-5726224	249-9038390-5726224		U8NSyqpXN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 07:13:02 UTC	15320978824565			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	250-2669482-9400657	250-2669482-9400657		UTQdZXpDN	Amazon.com.au	ItemPrice	Principal	22.94	AFN	17.07.2026	17.07.2026 08:50:09 UTC	15322194301845			BIO-S000004221_AU	1	
12395580393						Order	250-2669482-9400657	250-2669482-9400657		UTQdZXpDN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-5.79	AFN	17.07.2026	17.07.2026 08:50:09 UTC	15322194301845			BIO-S000004221_AU	1	
12395580393						Order	250-2669482-9400657	250-2669482-9400657		UTQdZXpDN	Amazon.com.au	ItemPrice	Principal	21.62	AFN	17.07.2026	17.07.2026 08:50:09 UTC	15321783580485			BDPRM004WAEN1A	1	
12395580393						Order	250-2669482-9400657	250-2669482-9400657		UTQdZXpDN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:50:09 UTC	15321783580485			BDPRM004WAEN1A	1	
12395580393						Order	249-9838533-7986266	249-9838533-7986266		U5nkMMp9N	Amazon.com.au	ItemPrice	Principal	22.47	AFN	17.07.2026	17.07.2026 08:31:59 UTC	15323639170605			BIO-S000004485_AUS	1	
12395580393						Order	249-9838533-7986266	249-9838533-7986266		U5nkMMp9N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 08:31:59 UTC	15323639170605			BIO-S000004485_AUS	1	
12395580393						Order	249-9838533-7986266	249-9838533-7986266		U5nkMMp9N	Amazon.com.au	ItemPrice	Principal	21.62	AFN	17.07.2026	17.07.2026 08:31:59 UTC	15323639170565			BDPRM004WAEN1A	1	
12395580393						Order	249-9838533-7986266	249-9838533-7986266		U5nkMMp9N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:31:59 UTC	15323639170565			BDPRM004WAEN1A	1	
12395580393						Order	250-0612860-6064664	250-0612860-6064664		U8QBwSpKN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:59:53 UTC	15318048370165			BIO-S000004059_AU	1	
12395580393						Order	250-0612860-6064664	250-0612860-6064664		U8QBwSpKN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:59:53 UTC	15318048370165			BIO-S000004059_AU	1	
12395580393						Order	250-0612860-6064664	250-0612860-6064664		U8QBwSpKN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 07:59:53 UTC	15318048370165			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	249-1281140-6371037	249-1281140-6371037		UjbVYcpWN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:45:22 UTC	15319244929005			BIO-S000004059_AU	1	
12395580393						Order	249-1281140-6371037	249-1281140-6371037		UjbVYcpWN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:45:22 UTC	15319244929005			BIO-S000004059_AU	1	
12395580393						Order	503-3702697-8223018	503-3702697-8223018		U2DRkppQN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:23:16 UTC	15319541679005			BIO-S000004059_AU	1	
12395580393						Order	503-3702697-8223018	503-3702697-8223018		U2DRkppQN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:23:16 UTC	15319541679005			BIO-S000004059_AU	1	
12395580393						Order	250-6133194-9007037	250-6133194-9007037		Ur0WxqpSN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:18:44 UTC	15323799834445			BIO-S000004059_AU	1	
12395580393						Order	250-6133194-9007037	250-6133194-9007037		Ur0WxqpSN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:18:44 UTC	15323799834445			BIO-S000004059_AU	1	
12395580393						Order	250-6916679-1809457	250-6916679-1809457		U82gZ6qLN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:40:01 UTC	15314146374725			BIO-S000004059_AU	1	
12395580393						Order	250-6916679-1809457	250-6916679-1809457		U82gZ6qLN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:40:01 UTC	15314146374725			BIO-S000004059_AU	1	
12395580393						Order	249-2540493-4148609	249-2540493-4148609		UKpJTbRbN	Amazon.com.au	ItemPrice	Principal	21.62	AFN	17.07.2026	17.07.2026 07:41:54 UTC	15323960487085			BDPRM004WAEN1A	1	
12395580393						Order	249-2540493-4148609	249-2540493-4148609		UKpJTbRbN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:41:54 UTC	15323960487085			BDPRM004WAEN1A	1	
12395580393						Order	503-3757611-2628613	503-3757611-2628613		UrnCqcRdN	Amazon.com.au	ItemPrice	Principal	39.34	AFN	17.07.2026	17.07.2026 08:27:14 UTC	15330198778765			BIO-S000004059_AU	2	
12395580393						Order	503-3757611-2628613	503-3757611-2628613		UrnCqcRdN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-12.34	AFN	17.07.2026	17.07.2026 08:27:14 UTC	15330198778765			BIO-S000004059_AU	2	
12395580393						Order	250-2754057-4567830	250-2754057-4567830		UQQCH4pXN	Amazon.com.au	ItemPrice	Principal	22.94	AFN	17.07.2026	17.07.2026 08:34:18 UTC	15321837684365			BIO-S000004221_AU	1	
12395580393						Order	250-2754057-4567830	250-2754057-4567830		UQQCH4pXN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-5.79	AFN	17.07.2026	17.07.2026 08:34:18 UTC	15321837684365			BIO-S000004221_AU	1	
12395580393						Order	249-9256676-4710250	249-9256676-4710250		U2ZkmknXN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:10:01 UTC	15315031177525			BIO-S000004059_AU	1	
12395580393						Order	249-9256676-4710250	249-9256676-4710250		U2ZkmknXN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:10:01 UTC	15315031177525			BIO-S000004059_AU	1	
12395580393						Order	249-7949905-6617419	249-7949905-6617419		U83SnqRcN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:06:05 UTC	15328848488845			BIO-S000004059_AU	1	
12395580393						Order	249-7949905-6617419	249-7949905-6617419		U83SnqRcN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:06:05 UTC	15328848488845			BIO-S000004059_AU	1	
12395580393						Order	249-7949905-6617419	249-7949905-6617419		U83SnqRcN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 08:06:05 UTC	15328848488845			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	249-3668314-9971847	249-3668314-9971847		ULG4FQn1N	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:43:35 UTC	15316319220605			BIO-S000004059_AU	1	
12395580393						Order	249-3668314-9971847	249-3668314-9971847		ULG4FQn1N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:43:35 UTC	15316319220605			BIO-S000004059_AU	1	
12395580393						Order	503-3161834-1659837	503-3161834-1659837		UFWNRKnMN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:53:30 UTC	15317476083045			BIO-S000004059_AU	1	
12395580393						Order	503-3161834-1659837	503-3161834-1659837		UFWNRKnMN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:53:30 UTC	15317476083045			BIO-S000004059_AU	1	
12395580393						Order	503-7908570-3974201	503-7908570-3974201		Urbr2Fn2N	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:26:14 UTC	15315401472925			BIO-S000004059_AU	1	
12395580393						Order	503-7908570-3974201	503-7908570-3974201		Urbr2Fn2N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:26:14 UTC	15315401472925			BIO-S000004059_AU	1	
12395580393						Order	503-7323412-7739008	503-7323412-7739008		UFNXtTnhN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:17:19 UTC	15319578770725			BIO-S000004059_AU	1	
12395580393						Order	503-7323412-7739008	503-7323412-7739008		UFNXtTnhN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:17:19 UTC	15319578770725			BIO-S000004059_AU	1	
12395580393						Order	249-0866964-4059031	249-0866964-4059031		UTCX0FnDN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:55:04 UTC	15320513962405			BIO-S000004059_AU	1	
12395580393						Order	249-0866964-4059031	249-0866964-4059031		UTCX0FnDN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:55:04 UTC	15320513962405			BIO-S000004059_AU	1	
12395580393						Order	503-3013329-6764609	503-3013329-6764609		UrLL6Mp0N	Amazon.com.au	ItemPrice	Principal	39.34	AFN	17.07.2026	17.07.2026 08:28:39 UTC	15324169134005			BIO-S000004059_AU	2	
12395580393						Order	503-3013329-6764609	503-3013329-6764609		UrLL6Mp0N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-12.34	AFN	17.07.2026	17.07.2026 08:28:39 UTC	15324169134005			BIO-S000004059_AU	2	
12395580393						Order	250-6059491-8475833	250-6059491-8475833		UjQC8vqgN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:29:30 UTC	15315805232085			BIO-S000004059_AU	1	
12395580393						Order	250-6059491-8475833	250-6059491-8475833		UjQC8vqgN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:29:30 UTC	15315805232085			BIO-S000004059_AU	1	
12395580393						Order	250-3360289-7284622	250-3360289-7284622		U2nPsHppN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:19:26 UTC	15322348377965			BIO-S000004059_AU	1	
12395580393						Order	250-3360289-7284622	250-3360289-7284622		U2nPsHppN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:19:26 UTC	15322348377965			BIO-S000004059_AU	1	
12395580393						Order	250-3360289-7284622	250-3360289-7284622		U2nPsHppN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 07:19:26 UTC	15322348377965			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	503-9956260-4863008	503-9956260-4863008		UFzjdHRvN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:51:59 UTC	15322591080845			BIO-S000004059_AU	1	
12395580393						Order	503-9956260-4863008	503-9956260-4863008		UFzjdHRvN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:51:59 UTC	15322591080845			BIO-S000004059_AU	1	
12395580393						Order	503-9956260-4863008	503-9956260-4863008		UFzjdHRvN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 08:51:59 UTC	15322591080845			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	249-6957836-9160666	249-6957836-9160666		UrkWbkpnN	Amazon.com.au	ItemPrice	Principal	17.59	AFN	17.07.2026	17.07.2026 08:43:30 UTC	15321916999805			BIO-S190476928_AU	1	
12395580393						Order	249-6957836-9160666	249-6957836-9160666		UrkWbkpnN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 08:43:30 UTC	15321916999805			BIO-S190476928_AU	1	
12395580393						Order	250-9407635-3564631	250-9407635-3564631		UYbVymp0N	Amazon.com.au	ItemPrice	Principal	28.99	AFN	17.07.2026	17.07.2026 07:16:11 UTC	15320982594925			BDPRM004WAEN1A	1	
12395580393						Order	250-9407635-3564631	250-9407635-3564631		UYbVymp0N	Amazon.com.au	ItemPrice	Shipping	3.99	AFN	17.07.2026	17.07.2026 07:16:11 UTC	15320982594925			BDPRM004WAEN1A	1	
12395580393						Order	250-9407635-3564631	250-9407635-3564631		UYbVymp0N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:16:11 UTC	15320982594925			BDPRM004WAEN1A	1	
12395580393						Order	250-9407635-3564631	250-9407635-3564631		UYbVymp0N	Amazon.com.au	ItemFees	ShippingChargeback	-3.99	AFN	17.07.2026	17.07.2026 07:16:11 UTC	15320982594925			BDPRM004WAEN1A	1	
12395580393						Order	250-2577062-4621417	250-2577062-4621417		UZM1RRnPN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:17:58 UTC	15317165405885			BIO-S000004059_AU	1	
12395580393						Order	250-2577062-4621417	250-2577062-4621417		UZM1RRnPN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:17:58 UTC	15317165405885			BIO-S000004059_AU	1	
12395580393						Order	250-2577062-4621417	250-2577062-4621417		UZM1RRnPN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 07:17:58 UTC	15317165405885			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	250-9171880-6171056	250-9171880-6171056		UQzwGZpCN	Amazon.com.au	ItemPrice	Principal	28.79	AFN	17.07.2026	17.07.2026 07:44:45 UTC	15323565351205			BIO-S164847700_AU	1	
12395580393						Order	250-9171880-6171056	250-9171880-6171056		UQzwGZpCN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.46	AFN	17.07.2026	17.07.2026 07:44:45 UTC	15323565351205			BIO-S164847700_AU	1	
12395580393						Order	250-9171880-6171056	250-9171880-6171056		UQzwGZpCN	Amazon.com.au	ItemPrice	Principal	26.39	AFN	17.07.2026	17.07.2026 07:44:45 UTC	15323565351125			BIO-S956138845_AU	1	
12395580393						Order	250-9171880-6171056	250-9171880-6171056		UQzwGZpCN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 07:44:45 UTC	15323565351125			BIO-S956138845_AU	1	
12395580393						Order	250-3136194-0638210	250-3136194-0638210		ULNyvwngN	Amazon.com.au	ItemPrice	Principal	24.79	AFN	17.07.2026	17.07.2026 08:10:21 UTC	15316902466165			BIO-S000004224_AU	1	
12395580393						Order	250-3136194-0638210	250-3136194-0638210		ULNyvwngN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 08:10:21 UTC	15316902466165			BIO-S000004224_AU	1	
12395580393						Order	503-3006478-0247050	503-3006478-0247050		UQ88XFp3N	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:40:24 UTC	15316513810685			BIO-S000004059_AU	1	
12395580393						Order	503-3006478-0247050	503-3006478-0247050		UQ88XFp3N	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:40:24 UTC	15316513810685			BIO-S000004059_AU	1	
12395580393						Order	503-4035466-2042227	503-4035466-2042227		U5BkylRTN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:40:09 UTC	15326159248125			BIO-S000004059_AU	1	
12395580393						Order	503-4035466-2042227	503-4035466-2042227		U5BkylRTN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:40:09 UTC	15326159248125			BIO-S000004059_AU	1	
12395580393						Order	249-4133563-5547868	249-4133563-5547868		U2bP6jnNN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:15:18 UTC	15318391803685			BIO-S000004059_AU	1	
12395580393						Order	249-4133563-5547868	249-4133563-5547868		U2bP6jnNN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:15:18 UTC	15318391803685			BIO-S000004059_AU	1	
12395580393						Order	250-3912221-2651836	250-3912221-2651836		U2M9K3pGN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:42:57 UTC	15315011918285			BIO-S000004059_AU	1	
12395580393						Order	250-3912221-2651836	250-3912221-2651836		U2M9K3pGN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:42:57 UTC	15315011918285			BIO-S000004059_AU	1	
12395580393						Order	503-9455699-2042211	503-9455699-2042211		UrZVTtnSN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:25:48 UTC	15318507199005			BIO-S000004059_AU	1	
12395580393						Order	503-9455699-2042211	503-9455699-2042211		UrZVTtnSN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:25:48 UTC	15318507199005			BIO-S000004059_AU	1	
12395580393						Order	503-9455699-2042211	503-9455699-2042211		UrZVTtnSN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 08:25:48 UTC	15318507199005			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	249-2968716-8654227	249-2968716-8654227		UYXZ1cpNN	Amazon.com.au	ItemPrice	Principal	26.39	AFN	17.07.2026	17.07.2026 07:38:11 UTC	15323876467165			BIO-S956138845_AU	1	
12395580393						Order	249-2968716-8654227	249-2968716-8654227		UYXZ1cpNN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-7.76	AFN	17.07.2026	17.07.2026 07:38:11 UTC	15323876467165			BIO-S956138845_AU	1	
12395580393						Order	249-9156178-0631041	249-9156178-0631041		UQ66YnpBN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:53:33 UTC	15319525314125			BIO-S000004059_AU	1	
12395580393						Order	249-9156178-0631041	249-9156178-0631041		UQ66YnpBN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:53:33 UTC	15319525314125			BIO-S000004059_AU	1	
12395580393						Order	249-2381437-5704666	249-2381437-5704666		UFrTRQxQN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:52:40 UTC	15331165626685			BIO-S000004059_AU	1	
12395580393						Order	249-2381437-5704666	249-2381437-5704666		UFrTRQxQN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:52:40 UTC	15331165626685			BIO-S000004059_AU	1	
12395580393						Order	250-5205731-3777430	250-5205731-3777430		UQVZwRpBN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 07:57:42 UTC	15321957364325			BIO-S000004059_AU	1	
12395580393						Order	250-5205731-3777430	250-5205731-3777430		UQVZwRpBN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 07:57:42 UTC	15321957364325			BIO-S000004059_AU	1	
12395580393						Order	250-9795955-8383801	250-9795955-8383801		U2jWtPnwN	Amazon.com.au	ItemPrice	Principal	19.67	AFN	17.07.2026	17.07.2026 08:41:21 UTC	15316694530605			BIO-S000004059_AU	1	
12395580393						Order	250-9795955-8383801	250-9795955-8383801		U2jWtPnwN	Amazon.com.au	ItemFees	FBAPerUnitFulfillmentFee	-6.17	AFN	17.07.2026	17.07.2026 08:41:21 UTC	15316694530605			BIO-S000004059_AU	1	
12395580393						Order	250-9795955-8383801	250-9795955-8383801		U2jWtPnwN	Amazon.com.au	Promotion	Principal	-1.97	AFN	17.07.2026	17.07.2026 08:41:21 UTC	15316694530605			BIO-S000004059_AU	1	Subscribe & Save Promotion V2
12395580393						Order	250-8543872-3878239	250-8543872-3878239		UFRjrNntN	Amazon.com.au	ItemPrice	Principal	28.79	AFN	17.07.2026	17.07.2026 07:07:25 UTC	15314652029605			BIO-S164847700_AU	1	
